date,open,high,low,close,volume,percentchange_open,market
10/12/2010,0.0949,0.105,0.092,0.105,4558,-0.001052632,btc
10/13/2010,0.105,0.1045,0.065,0.102,3701,0.106427819,btc
10/14/2010,0.102,0.119,0.092,0.105,2554,-0.028571429,btc
10/15/2010,0.105,0.103,0.1,0.101,633,0.029411765,btc
10/18/2010,0.1024,0.1019,0.097,0.097,623,-0.024761905,btc
10/19/2010,0.097,0.103,0.094,0.099,3221,-0.052734375,btc
10/20/2010,0.099,0.109,0.097,0.107,4616,0.020618557,btc
10/21/2010,0.107,0.109,0.1015,0.1025,3665,0.080808081,btc
10/22/2010,0.1025,0.109,0.1045,0.1055,481,-0.042056075,btc
10/25/2010,0.132,0.18,0.133,0.1503,2995,0.287804878,btc
10/26/2010,0.1503,0.19,0.151,0.1877,11594,0.138636364,btc
10/27/2010,0.1877,0.191,0.1731,0.1731,4009,0.248835662,btc
10/28/2010,0.1731,0.19,0.173,0.19,5380,-0.077783697,btc
10/29/2010,0.19,0.199,0.1875,0.1989,5112,0.097631427,btc
11/1/2010,0.1925,0.1955,0.172,0.1955,4049,0.013157895,btc
11/2/2010,0.1955,0.195,0.1905,0.1938,1121,0.015584416,btc
11/3/2010,0.1938,0.275,0.125,0.1931,11769,-0.008695652,btc
11/4/2010,0.1931,0.236,0.1934,0.23,6229,-0.003611971,btc
11/5/2010,0.23,0.2639,0.2101,0.26,8757,0.191092698,btc
11/8/2010,0.34,0.37,0.2261,0.243,38339,0.47826087,btc
11/9/2010,0.243,0.323,0.199,0.21,12808,-0.285294118,btc
11/10/2010,0.21,0.24,0.14,0.24,6110,-0.135802469,btc
11/11/2010,0.24,0.24,0.21,0.2231,1111,0.142857143,btc
11/12/2010,0.2231,0.29,0.223,0.2682,10494,-0.070416667,btc
11/15/2010,0.279,0.2828,0.2682,0.2682,2337,0.250560287,btc
11/16/2010,0.2682,0.275,0.223,0.223,8609,-0.038709677,btc
11/17/2010,0.223,0.29,0.2116,0.2299,8662,-0.168530947,btc
11/18/2010,0.2299,0.283,0.2221,0.2678,10253,0.030941704,btc
11/19/2010,0.2678,0.28,0.2682,0.28,583,0.164854284,btc
11/22/2010,0.2767,0.2879,0.269,0.2879,7818,0.033233757,btc
11/23/2010,0.2879,0.2845,0.276,0.2829,1361,0.040477051,btc
11/24/2010,0.2829,0.283,0.2761,0.283,710,-0.017367141,btc
11/26/2010,0.28,0.289,0.2761,0.2844,9510,-0.010250972,btc
11/29/2010,0.27,0.279,0.2151,0.2299,8802,-0.035714286,btc
11/30/2010,0.2299,0.2299,0.204,0.2082,4570,-0.148518519,btc
12/1/2010,0.2082,0.2299,0.2095,0.2275,1752,-0.094388865,btc
12/2/2010,0.2275,0.2553,0.218,0.255,4800,0.092699328,btc
12/3/2010,0.255,0.2552,0.243,0.251,633,0.120879121,btc
12/6/2010,0.19,0.225,0.1841,0.204,863,-0.254901961,btc
12/7/2010,0.204,0.2477,0.1701,0.233,5411,0.073684211,btc
12/8/2010,0.233,0.24,0.22,0.2388,789,0.142156863,btc
12/9/2010,0.2388,0.233,0.1701,0.2,4411,0.024892704,btc
12/10/2010,0.2,0.204,0.1825,0.204,328,-0.162479062,btc
12/13/2010,0.22,0.23,0.21,0.2299,1425,0.1,btc
12/14/2010,0.2299,0.2468,0.21,0.2467,2403,0.045,btc
12/15/2010,0.2467,0.246,0.238,0.238,901,0.07307525,btc
12/16/2010,0.238,0.255,0.2222,0.25,3522,-0.035265505,btc
12/17/2010,0.25,0.249,0.24,0.24,130,0.050420168,btc
12/20/2010,0.2401,0.275,0.24,0.267,2769,-0.0396,btc
12/21/2010,0.267,0.267,0.24,0.24,2291,0.112036651,btc
12/22/2010,0.24,0.25,0.244,0.25,949,-0.101123596,btc
12/23/2010,0.25,0.25,0.241,0.25,2160,0.041666667,btc
12/27/2010,0.265,0.27,0.251,0.265,1270,0.06,btc
12/28/2010,0.265,0.281,0.2612,0.281,4238,0,btc
12/29/2010,0.281,0.301,0.271,0.3,5363,0.060377358,btc
12/30/2010,0.3,0.3,0.291,0.3,759,0.067615658,btc
12/31/2010,0.3,0.3,0.292,0.3,428,0,btc
1/3/2011,0.3,0.2999,0.29,0.295,420,0,btc
1/4/2011,0.295,0.2999,0.289,0.2989,548,-0.016666667,btc
1/5/2011,0.2989,0.299,0.29,0.299,106,0.013220339,btc
1/6/2011,0.299,0.299,0.29,0.298,1031,0.00033456,btc
1/7/2011,0.298,0.322,0.2975,0.32,13152,-0.003344482,btc
1/10/2011,0.323,0.329,0.3175,0.3266,3360,0.083892617,btc
1/11/2011,0.3266,0.3266,0.3176,0.3266,1578,0.011145511,btc
1/12/2011,0.3266,0.3557,0.318,0.3188,10508,0,btc
1/13/2011,0.3188,0.405,0.3176,0.3176,7147,-0.023882425,btc
1/14/2011,0.3176,0.45,0.3176,0.4,10691,-0.003764115,btc
1/18/2011,0.3495,0.3495,0.305,0.313,4950,0.100440806,btc
1/19/2011,0.313,0.313,0.305,0.313,2247,-0.104434907,btc
1/20/2011,0.313,0.39,0.31,0.39,6900,0,btc
1/21/2011,0.39,0.44,0.368,0.4199,3351,0.24600639,btc
1/24/2011,0.4424,0.4424,0.381,0.4199,4516,0.134358974,btc
1/25/2011,0.4199,0.425,0.4,0.41,901,-0.050858951,btc
1/26/2011,0.41,0.42,0.3904,0.417,6315,-0.023577042,btc
1/27/2011,0.417,0.45,0.4085,0.4212,12086,0.017073171,btc
1/28/2011,0.4212,0.446,0.4212,0.446,2301,0.010071942,btc
1/31/2011,0.4799,0.95,0.47,0.52,32708,0.139363723,btc
2/1/2011,0.52,0.85,0.5201,0.7,23264,0.083559075,btc
2/2/2011,0.7,0.76,0.69,0.716,4126,0.346153846,btc
2/3/2011,0.716,0.75,0.6501,0.69,6064,0.022857143,btc
2/4/2011,0.69,0.88,0.67,0.811,33965,-0.036312849,btc
2/7/2011,0.8997,0.9,0.83,0.89,1949,0.303913043,btc
2/8/2011,0.89,0.918,0.8617,0.918,6306,-0.010781372,btc
2/9/2011,0.918,1.09,0.82,1.09,47455,0.031460674,btc
2/10/2011,1.09,1.1,0.8,0.9803,25568,0.187363834,btc
2/11/2011,0.9803,1.09,0.9264,1.07,13213,-0.100642202,btc
2/14/2011,1.05,1.08,1.03,1.07,7532,0.071100683,btc
2/15/2011,1.07,1.09,1.03,1.05,9085,0.019047619,btc
2/16/2011,1.05,1.05,1.02,1.05,7465,-0.018691589,btc
2/17/2011,1.05,1.05,1.02,1.04,4184,0,btc
2/18/2011,1.04,1.04,0.7801,0.8989,32719,-0.00952381,btc
2/22/2011,0.8345,0.95,0.8313,0.8702,10650,-0.197596154,btc
2/23/2011,0.8702,0.945,0.8681,0.9,6057,0.042780108,btc
2/24/2011,0.9,1,0.9,0.9974,12708,0.034245001,btc
2/25/2011,0.9974,0.9998,0.9111,0.9111,4276,0.108222222,btc
2/28/2011,0.89,0.92,0.845,0.86,4108,-0.107679968,btc
3/1/2011,0.86,0.97,0.8502,0.9202,21413,-0.033707865,btc
3/2/2011,0.9202,0.94,0.9102,0.9399,2533,0.07,btc
3/3/2011,0.9399,0.9399,0.91,0.9391,2520,0.021408389,btc
3/4/2011,0.9391,0.9391,0.9001,0.901,2469,-0.000851154,btc
3/7/2011,0.8999,0.909,0.846,0.885,13527,-0.041742093,btc
3/8/2011,0.885,0.885,0.85,0.87,3931,-0.016557395,btc
3/9/2011,0.87,0.87,0.85,0.8645,3881,-0.016949153,btc
3/10/2011,0.8645,0.9329,0.8497,0.9329,7895,-0.006321839,btc
3/11/2011,0.9329,0.925,0.8601,0.88,3301,0.079120879,btc
3/14/2011,0.8925,0.9,0.88,0.8949,4676,-0.043305821,btc
3/15/2011,0.8949,0.8949,0.87,0.87,2405,0.002689076,btc
3/16/2011,0.87,0.88,0.836,0.86,6761,-0.027824338,btc
3/17/2011,0.86,0.88,0.81,0.8254,6042,-0.011494253,btc
3/18/2011,0.8254,0.8506,0.71,0.8165,10971,-0.040232558,btc
3/21/2011,0.7411,0.7724,0.7405,0.759,2780,-0.102132299,btc
3/22/2011,0.759,0.81,0.7405,0.809,9499,0.024153286,btc
3/23/2011,0.809,0.85,0.78,0.8497,11029,0.065876153,btc
3/24/2011,0.8497,0.9,0.8266,0.8669,12259,0.050309023,btc
3/25/2011,0.8669,0.89,0.861,0.8838,4225,0.020242439,btc
3/28/2011,0.799,0.7997,0.7648,0.7925,3312,-0.078325066,btc
3/29/2011,0.7925,0.795,0.766,0.7897,2532,-0.008135169,btc
3/30/2011,0.7897,0.801,0.768,0.7846,5429,-0.003533123,btc
3/31/2011,0.7846,0.797,0.7741,0.7741,2483,-0.006458149,btc
4/1/2011,0.7741,0.7998,0.7741,0.782,1965,-0.013382615,btc
4/4/2011,0.68,0.7478,0.58,0.71,6522,-0.121560522,btc
4/5/2011,0.71,0.75,0.6902,0.74,6264,0.044117647,btc
4/6/2011,0.74,0.7849,0.7205,0.7538,8178,0.042253521,btc
4/7/2011,0.7538,0.799,0.7309,0.75,13854,0.018648649,btc
4/8/2011,0.75,0.7676,0.7205,0.73,8940,-0.005041125,btc
4/11/2011,0.77,0.899,0.7703,0.86,41333,0.026666667,btc
4/12/2011,0.86,1,0.86,0.9225,40467,0.116883117,btc
4/13/2011,0.9225,1,0.91,1,29643,0.072674419,btc
4/14/2011,1,1.09,0.911,0.9899,50488,0.08401084,btc
4/15/2011,0.9899,1.1,0.9541,1.05,30097,-0.0101,btc
4/18/2011,1.16,1.2,1.14,1.2,14782,0.171835539,btc
4/19/2011,1.2,1.2,1.13,1.14,24691,0.034482759,btc
4/20/2011,1.14,1.21,1.14,1.21,46345,-0.05,btc
4/21/2011,1.21,1.41,1.19,1.41,50929,0.061403509,btc
4/25/2011,1.56,1.79,1.53,1.79,40211,0.289256198,btc
4/26/2011,1.79,1.95,1.72,1.9,62403,0.147435897,btc
4/27/2011,1.9,2.65,1.66,2.21,203392,0.061452514,btc
4/28/2011,2.21,2.95,2.21,2.88,148954,0.163157895,btc
4/29/2011,2.88,4.15,2.75,3.5,214977,0.303167421,btc
5/2/2011,3.2,3.49,3.11,3.41,56187,0.111111111,btc
5/3/2011,3.41,3.58,3.25,3.41,59434,0.065625,btc
5/4/2011,3.41,3.45,3.33,3.33,52331,0,btc
5/5/2011,3.33,3.61,3.29,3.45,80063,-0.023460411,btc
5/6/2011,3.45,3.7,3.43,3.64,64359,0.036036036,btc
5/9/2011,3.8,5.99,3.81,5.81,266466,0.101449275,btc
5/10/2011,5.81,6.07,4.6,5.5,281496,0.528947368,btc
5/11/2011,5.5,6.49,5.22,6.3,184839,-0.053356282,btc
5/12/2011,6.3,8.45,6.32,8.2,478840,0.145454545,btc
5/13/2011,8.2,8.9,5.83,7.2,435571,0.301587302,btc
5/16/2011,8.03,8.39,6.98,7.19,265868,-0.020731707,btc
5/17/2011,7.19,7.5,6.6,6.88,181331,-0.104607721,btc
5/18/2011,6.88,7.34,6.61,6.81,170134,-0.043115438,btc
5/19/2011,6.81,7.1,5.58,5.59,278992,-0.010174419,btc
5/20/2011,5.59,6.52,5.58,6.12,185640,-0.179148311,btc
5/23/2011,7.15,7.51,6.96,7.42,211827,0.279069767,btc
5/24/2011,7.42,9.33,7.22,8.4,510905,0.037762238,btc
5/25/2011,8.4,8.99,8.01,8.8,244820,0.132075472,btc
5/26/2011,8.8,8.83,8.5,8.5,125149,0.047619048,btc
5/27/2011,8.5,8.7,8.11,8.3,103463,-0.034090909,btc
5/31/2011,8.74,9.7,8.3,9.57,400564,0.028235294,btc
6/1/2011,9.57,10.89,9.5,10.6,415112,0.094965675,btc
6/2/2011,10.6,14.5,10.58,14.29,954513,0.107628004,btc
6/3/2011,14.29,18.889999,14.04,18.889999,729670,0.348113208,btc
6/6/2011,18.549999,24.32,18.26,23.92,1068903,0.298110497,btc
6/7/2011,23.92,31.91,22.209999,29.6,2858820,0.28948794,btc
6/8/2011,29.6,31.5,26.15,28.92,1861589,0.237458194,btc
6/9/2011,28.92,29.4,20.01,23.950001,2274786,-0.022972973,btc
6/10/2011,23.950001,23.99,13,14.65,2146587,-0.171853354,btc
6/13/2011,19.84,20.5,18,19.280001,696003,-0.17160755,btc
6/14/2011,19.280001,20,19.02,19.49,545336,-0.028225756,btc
6/15/2011,19.49,19.889999,17,17,927743,0.010892064,btc
6/16/2011,17,18.34,13,15.68,1684353,-0.127757825,btc
6/17/2011,15.68,16.950001,15.05,16.889999,569949,-0.077647059,btc
6/20/2011,17.51,17.51,17.51,17.51,0,0.116709184,btc
6/21/2011,17.51,17.51,17.51,17.51,0,0,btc
6/22/2011,17.51,17.51,17.51,17.51,0,0,btc
6/23/2011,17.51,17.51,17.51,17.51,0,0,btc
6/24/2011,17.51,17.51,17.51,17.51,0,0,btc
6/27/2011,16.75,17.52,16.5,16.950001,413032,-0.043403769,btc
6/28/2011,16.950001,17.200001,16.67,16.85,355303,0.011940358,btc
6/29/2011,16.85,17,15.73,16.1,577145,-0.005899764,btc
6/30/2011,16.1,16.74,15.26,15.4,529197,-0.044510386,btc
7/1/2011,15.4,15.8,15.27,15.4,302134,-0.043478261,btc
7/5/2011,12.91,16.5,12.67,14.78,1655319,-0.161688312,btc
7/6/2011,14.78,15.9,14.5,14.78,825452,0.144848954,btc
7/7/2011,14.78,15.64,13.9,14.31,500143,0,btc
7/8/2011,14.31,14.7,14.02,14.38,171329,-0.031799729,btc
7/11/2011,14.21,14.64,13.9,14.01,372986,-0.00698812,btc
7/12/2011,14.01,14.15,13.91,13.95,145032,-0.014074595,btc
7/13/2011,13.95,14.07,13.7,13.99,245982,-0.004282655,btc
7/14/2011,13.99,14.09,13.5,13.81,344982,0.002867384,btc
7/15/2011,13.81,13.81,13.5,13.72,235142,-0.012866333,btc
7/18/2011,13.48,14.7,13.44,13.85,948485,-0.023895728,btc
7/19/2011,13.85,14,13.4,13.69,317332,0.027448071,btc
7/20/2011,13.69,13.78,13.4,13.61,341665,-0.011552347,btc
7/21/2011,13.61,13.81,13.45,13.7,207044,-0.005843682,btc
7/22/2011,13.7,13.76,13.51,13.68,306380,0.006612785,btc
7/25/2011,14.05,14.05,13.77,13.88,233585,0.025547445,btc
7/26/2011,13.88,14.13,13.85,13.94,160645,-0.012099644,btc
7/27/2011,13.94,13.94,13.31,13.49,445690,0.004322767,btc
7/28/2011,13.49,13.7,13.33,13.5,98020,-0.032281205,btc
7/29/2011,13.5,13.63,13.45,13.53,82590,0.00074129,btc
8/1/2011,13.09,13.1,11.5,12.05,709463,-0.03037037,btc
8/2/2011,12.05,12.16,8.7,9.26,943628,-0.079449962,btc
8/3/2011,9.26,11.15,9.27,10.75,529876,-0.23153527,btc
8/4/2011,10.75,10.99,9.5,9.8,315866,0.160907127,btc
8/5/2011,9.8,9.95,5.74,6.55,801213,-0.088372093,btc
8/8/2011,7.8,12.1,7.67,9.99,1112123,-0.204081633,btc
8/9/2011,9.99,10.4,9.5,9.98,242598,0.280769231,btc
8/10/2011,9.98,10.5,8.45,9.46,550577,-0.001001001,btc
8/11/2011,9.46,9.8,8.91,9.46,387476,-0.052104208,btc
8/12/2011,9.46,10.25,9.28,10.13,291543,0,btc
8/15/2011,11.15,11.32,10.81,10.96,169357,0.178646934,btc
8/16/2011,10.96,11.1,10.66,10.95,249104,-0.017040359,btc
8/17/2011,10.95,11.05,10.81,10.83,89515,-0.000912409,btc
8/18/2011,10.83,11.81,10.83,11.65,384289,-0.010958904,btc
8/19/2011,11.65,11.69,11.4,11.45,113880,0.075715605,btc
8/22/2011,10.9,11.3,10.81,10.94,141019,-0.064377682,btc
8/23/2011,10.94,11.08,10.83,10.85,85516,0.003669725,btc
8/24/2011,10.85,10.89,9.1,9.66,555232,-0.008226691,btc
8/25/2011,9.66,9.89,7.64,8.18,718309,-0.109677419,btc
8/26/2011,8.18,9.11,8.12,8.59,189777,-0.15320911,btc
8/29/2011,8.97,9,8.55,8.79,103338,0.096577017,btc
8/30/2011,8.79,8.79,8.01,8.2,164091,-0.02006689,btc
8/31/2011,8.2,8.36,8.1,8.21,97874,-0.067121729,btc
9/1/2011,8.21,8.71,8.23,8.64,141975,0.001219512,btc
9/2/2011,8.64,8.69,8.36,8.48,59247,0.052375152,btc
9/6/2011,6.86,7.6,6.53,7.19,348836,-0.206018519,btc
9/7/2011,7.19,7.2,6.51,6.53,216888,0.048104956,btc
9/8/2011,6.53,6.58,4.18,5.03,1154613,-0.091794159,btc
9/9/2011,5.03,5.49,4.63,4.77,223562,-0.229709035,btc
9/12/2011,6.08,6.09,5.7,5.8,138683,0.208747515,btc
9/13/2011,5.8,5.85,5.32,5.62,243197,-0.046052632,btc
9/14/2011,5.62,5.62,4.44,4.84,429502,-0.031034483,btc
9/15/2011,4.84,4.99,4.61,4.82,152408,-0.138790036,btc
9/16/2011,4.82,4.93,4.7,4.77,97582,-0.004132231,btc
9/19/2011,5.46,6.8,5.45,6.11,713430,0.132780083,btc
9/20/2011,6.11,6.29,5.06,5.61,383918,0.119047619,btc
9/21/2011,5.61,5.83,5.29,5.43,175258,-0.081833061,btc
9/22/2011,5.43,5.71,5.41,5.55,312415,-0.032085561,btc
9/23/2011,5.55,5.64,5.32,5.47,97847,0.022099448,btc
9/26/2011,4.87,5.13,4.78,4.92,121363,-0.122522523,btc
9/27/2011,4.92,4.97,4.63,4.77,146110,0.01026694,btc
9/28/2011,4.77,4.8,4.67,4.78,66817,-0.030487805,btc
9/29/2011,4.78,5.35,4.74,5.14,208038,0.002096436,btc
9/30/2011,5.14,5.25,4.86,5.03,118531,0.075313808,btc
10/3/2011,5.02,5.03,4.92,4.96,78377,-0.023346304,btc
10/4/2011,4.96,5.03,4.83,4.87,86107,-0.011952191,btc
10/5/2011,4.87,4.9,4.5,4.73,256723,-0.018145161,btc
10/6/2011,4.73,4.8,3.78,4.27,418394,-0.028747433,btc
10/7/2011,4.27,4.34,3.83,4.01,159656,-0.097251586,btc
10/10/2011,4.1,4.1,3.85,3.93,162268,-0.039812646,btc
10/11/2011,3.93,4.45,3.9,4.15,282490,-0.041463415,btc
10/12/2011,4.15,4.2,4,4.05,80377,0.055979644,btc
10/13/2011,4.05,4.11,3.95,3.99,80464,-0.024096386,btc
10/14/2011,3.99,4.05,3.71,3.84,163851,-0.014814815,btc
10/17/2011,2.56,2.9,2.31,2.42,229826,-0.35839599,btc
10/18/2011,2.42,2.54,2.04,2.27,232324,-0.0546875,btc
10/19/2011,2.27,2.39,2.22,2.35,113046,-0.061983471,btc
10/20/2011,2.35,2.72,2.33,2.57,185287,0.035242291,btc
10/21/2011,2.57,3.3,2.55,3.16,361119,0.093617021,btc
10/24/2011,2.55,3.04,2.44,2.77,278159,-0.007782101,btc
10/25/2011,2.77,2.85,2.65,2.77,80877,0.08627451,btc
10/26/2011,2.77,3.09,2.73,3.04,171312,0,btc
10/27/2011,3.04,3.26,2.91,3.19,162799,0.097472924,btc
10/28/2011,3.19,3.83,3.14,3.58,281957,0.049342105,btc
10/31/2011,3.27,3.32,3.07,3.25,98715,0.02507837,btc
11/1/2011,3.25,3.35,3.07,3.15,120727,-0.006116208,btc
11/2/2011,3.15,3.44,3.14,3.25,104522,-0.030769231,btc
11/3/2011,3.25,3.28,3.1,3.15,78756,0.031746032,btc
11/4/2011,3.15,3.21,3.01,3.11,123573,-0.030769231,btc
11/7/2011,2.96,3.03,2.95,3.01,71961,-0.06031746,btc
11/8/2011,3.01,3.21,3.01,3.04,186440,0.016891892,btc
11/9/2011,3.04,3.11,2.89,2.95,156655,0.009966777,btc
11/10/2011,2.95,2.97,2.8,2.84,97395,-0.029605263,btc
11/11/2011,2.84,3.11,2.82,3.08,133312,-0.037288136,btc
11/14/2011,3,3,2.1,2.22,957693,0.056338028,btc
11/15/2011,2.22,2.49,2.11,2.33,175520,-0.26,btc
11/16/2011,2.33,2.6,2.3,2.56,108654,0.04954955,btc
11/17/2011,2.56,2.59,1.99,2.25,261039,0.098712446,btc
11/18/2011,2.25,2.39,2,2.05,210125,-0.12109375,btc
11/21/2011,2.2,2.31,2.17,2.29,93197,-0.022222222,btc
11/22/2011,2.29,2.35,2.25,2.33,78934,0.040909091,btc
11/23/2011,2.33,2.38,2.27,2.33,92955,0.017467249,btc
11/25/2011,2.43,2.53,2.37,2.51,109592,0.042918455,btc
11/28/2011,2.48,2.55,2.44,2.55,103409,0.020576132,btc
11/29/2011,2.55,2.98,2.54,2.75,503908,0.028225806,btc
11/30/2011,2.75,3.09,2.73,2.97,349861,0.078431373,btc
12/1/2011,2.97,3.14,2.93,3.06,195016,0.08,btc
12/2/2011,3.06,3.14,3.03,3.12,178018,0.03030303,btc
12/5/2011,2.83,2.93,2.78,2.88,88678,-0.075163399,btc
12/6/2011,2.88,3.05,2.87,3.03,165517,0.017667845,btc
12/7/2011,3.03,3.08,2.93,2.99,174201,0.052083333,btc
12/8/2011,2.99,3.01,2.88,2.98,117824,-0.01320132,btc
12/9/2011,2.98,3.04,2.93,2.97,102810,-0.003344482,btc
12/12/2011,3.25,3.29,3.08,3.14,126940,0.090604027,btc
12/13/2011,3.14,3.25,3.14,3.25,104930,-0.033846154,btc
12/14/2011,3.25,3.25,2.99,3.15,225975,0.035031847,btc
12/15/2011,3.15,3.21,3.11,3.2,95417,-0.030769231,btc
12/16/2011,3.2,3.22,3.15,3.2,95114,0.015873016,btc
12/19/2011,3.19,3.7,3.19,3.52,476965,-0.003125,btc
12/20/2011,3.52,4.5,3.48,3.95,739231,0.103448276,btc
12/21/2011,3.95,4.04,3.81,3.89,191659,0.122159091,btc
12/22/2011,3.89,3.99,3.51,3.89,216558,-0.015189873,btc
12/23/2011,3.89,3.95,3.82,3.95,80030,0,btc
12/27/2011,4.02,4.1,3.96,4.07,121501,0.033419023,btc
12/28/2011,4.07,4.25,3.99,4.19,140029,0.012437811,btc
12/29/2011,4.19,4.33,4.12,4.17,223710,0.029484029,btc
12/30/2011,4.17,4.3,4.06,4.25,172118,-0.00477327,btc
1/3/2012,5.22,5.29,4.65,4.88,619170,0.251798561,btc
1/4/2012,4.88,5.7,4.75,5.57,688717,-0.0651341,btc
1/5/2012,5.57,7.22,5.57,6.95,1130623,0.141393443,btc
1/6/2012,6.95,7.21,6.13,6.7,1481327,0.247755835,btc
1/9/2012,7.11,7.19,5.81,6.33,960592,0.023021583,btc
1/10/2012,6.33,6.89,6,6.36,705056,-0.109704641,btc
1/11/2012,6.36,7.14,6.41,6.9,677642,0.004739336,btc
1/12/2012,6.9,7,6.34,6.8,944165,0.08490566,btc
1/13/2012,6.8,6.8,6.4,6.41,398312,-0.014492754,btc
1/17/2012,6.68,6.95,4.64,5.6,1288538,-0.017647059,btc
1/18/2012,5.6,6.95,5.1,5.92,1354753,-0.161676647,btc
1/19/2012,5.92,6.36,5.87,6.36,709705,0.057142857,btc
1/20/2012,6.36,6.58,6.26,6.49,429803,0.074324324,btc
1/23/2012,6.31,6.39,6.21,6.36,111630,-0.007861635,btc
1/24/2012,6.36,6.39,6.22,6.29,224665,0.00792393,btc
1/25/2012,6.29,6.32,5.5,5.75,782053,-0.011006289,btc
1/26/2012,5.75,5.92,5.3,5.34,692624,-0.085850556,btc
1/27/2012,5.34,5.51,5.05,5.29,611581,-0.071304348,btc
1/30/2012,5.38,5.6,5.37,5.49,233179,0.007490637,btc
1/31/2012,5.49,5.65,5.43,5.48,267099,0.020446097,btc
